"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"16862","서울특별시 성동구 도선동","2-1","0002","0001","TOWER 275","월세","24.9800","202602","11","17,000","63","5","2023","고산자로 275","202603~202803","신규","-","",""
"16863","서울특별시 중구 흥인동","91","0091","0000","(91)","월세","22.8900","202602","11","1,000","75","6","2013","퇴계로 409","202602~202802","신규","-","",""
"16864","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","월세","22.2000","202602","11","1,000","81","14","2017","마곡중앙5로 6","202603~202702","갱신","-","1,000","81"
"16865","서울특별시 중구 만리동2가","11-1","0011","0001","KCC 파크타운","월세","66.4700","202602","11","2,000","189","15","2004","만리재로 185","202602~202802","갱신","사용","2,000","180"
"16866","서울특별시 마포구 성산동","50-10","0050","0010","골든빌오피스텔","월세","25.9000","202602","11","10,100","15","4","2003","월드컵북로12안길 84","202603~202803","신규","-","",""
"16867","서울특별시 마포구 성산동","593-3","0593","0003","동우 자인채 스토리 상암","월세","16.5400","202602","11","13,000","10","4","2018","월드컵로34길 20","202603~202803","신규","-","",""
"16868","서울특별시 마포구 성산동","593-1","0593","0001","벽산상암스마트큐브","전세","19.2000","202602","11","13,900","0","13","2017","월드컵로34길 14","202605~202805","갱신","사용","14,400","0"
"16869","서울특별시 마포구 성산동","590-5","0590","0005","상암월드시티","월세","19.8100","202602","11","1,000","75","7","2014","월드컵로34길 13","202602~202702","갱신","-","1,000","73"
"16870","서울특별시 동대문구 답십리동","497-9","0497","0009","젠트리움","월세","15.6700","202602","11","7,000","57","10","2020","천호대로 249","202603~202703","갱신","-","7,000","53"
"16871","서울특별시 동대문구 답십리동","497-23","0497","0023","청계 푸르지오시티","월세","20.6200","202602","11","500","65","2","2015","천호대로 257","202602~202702","신규","-","",""
"16872","서울특별시 동대문구 답십리동","498-5","0498","0005","메트로팰리스","월세","20.2200","202602","11","500","55","10","2005","천호대로 247","202603~202703","신규","-","",""
"16873","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","월세","22.2000","202602","11","500","79","12","2017","마곡중앙5로 6","202604~202704","갱신","-","500","76"
"16874","서울특별시 용산구 갈월동","101-49","0101","0049","갈월동 에이트리움","월세","30.9700","202602","11","2,000","105","12","2004","한강대로 259","202602~202702","신규","-","",""
"16875","서울특별시 마포구 성산동","593-5","0593","0005","상암미르웰한올림","월세","16.3600","202602","11","3,000","70","12","2018","모래내로3길 11","202603~202703","신규","-","",""
"16876","서울특별시 마포구 성산동","593-11","0593","0011","상암 카리스 다올림 오피스텔","월세","18.9200","202602","11","1,000","93","12","2018","모래내로3길 7","202602~202802","신규","-","",""
"16877","서울특별시 마포구 성산동","592-5","0592","0005","상암 우남퍼스트빌스타","월세","16.9100","202602","11","1,000","80","13","2017","모래내로 5","202602~202702","신규","-","",""
"16878","서울특별시 동대문구 이문동","325-20","0325","0020","민족통일 대통령 리빙텔","월세","22.1400","202602","11","1,000","73","10","2004","이문로 86","202603~202703","신규","-","",""
"16879","서울특별시 성북구 동선동4가","111-1","0111","0001","골든타워","월세","24.4600","202602","11","2,000","75","11","2005","동소문로 125","202603~202803","신규","-","",""
"16880","서울특별시 강남구 역삼동","832-16","0832","0016","BIEL 106","월세","21.3900","202602","11","1,000","110","9","2018","역삼로 106","202603~202703","신규","-","",""
"16881","서울특별시 성동구 용답동","229-4","0229","0004","MC타워","월세","20.7300","202602","11","2,000","100","4","2025","천호대로 388","202602~202702","신규","-","",""
"16882","서울특별시 성북구 동선동4가","53","0053","0000","삼선새마을금고본사 사옥","월세","20.8700","202602","11","1,000","70","8","2017","아리랑로 16","202602~202702","신규","-","",""
"16883","서울특별시 마포구 성산동","592-5","0592","0005","상암 우남퍼스트빌스타","월세","16.9100","202602","11","1,000","80","20","2017","모래내로 5","202602~202702","신규","-","",""
"16884","서울특별시 강서구 마곡동","773-3","0773","0003","힐스테이트에코동익","월세","24.5700","202602","11","1,000","79","8","2017","공항대로 195","202602~202702","신규","-","",""
"16885","서울특별시 강서구 마곡동","773-3","0773","0003","힐스테이트에코동익","전세","24.5700","202602","11","18,400","0","7","2017","공항대로 195","202603~202803","갱신","-","18,900","0"
"16886","서울특별시 강서구 마곡동","797-14","0797","0014","힐스테이트에코마곡","월세","24.4600","202602","11","1,000","83","9","2016","공항대로 269-15","202603~202703","신규","-","",""
"16887","서울특별시 강서구 마곡동","797-14","0797","0014","힐스테이트에코마곡","월세","24.0900","202602","11","10,000","33","10","2016","공항대로 269-15","202602~202802","갱신","-","10,000","33"
"16888","서울특별시 강서구 마곡동","797-14","0797","0014","힐스테이트에코마곡","월세","24.0900","202602","11","1,000","68","4","2016","공항대로 269-15","202603~202703","신규","-","",""
"16889","서울특별시 성북구 안암동2가","119-9","0119","0009","(119-9)","월세","25.2000","202602","11","1,000","50","5","2002","고려대로 45","202602~202802","신규","-","",""
"16890","서울특별시 성동구 용답동","238-12","0238","0012","서희스타힐스리버파크","월세","21.9000","202602","11","5,000","40","5","2016","가람길 287","202603~202703","신규","-","",""
"16891","서울특별시 성동구 용답동","238-12","0238","0012","서희스타힐스리버파크","월세","21.9000","202602","11","11,700","20","8","2016","가람길 287","202604~202804","신규","-","",""
"16892","서울특별시 광진구 구의동","243-71","0243","0071","구의동 벨라로사 오피스텔","월세","20.9400","202602","11","19,200","3","4","2019","아차산로 405","202602~202802","갱신","-","19,360","0"
"16893","서울특별시 광진구 구의동","252-16","0252","0016","웰츠타워","월세","24.8200","202602","11","1,000","86","4","2015","자양로 116","202602~202702","신규","-","",""
"16894","서울특별시 양천구 목동","961","0961","0000","목동 현대 하이페리온2","월세","94.3900","202602","11","20,000","350","8","2006","오목로 300","202602~202802","신규","-","",""
"16895","서울특별시 양천구 목동","905-33","0905","0033","스카이포레","월세","18.1300","202602","11","10,000","20","10","2015","목동서로 133-4","202603~202803","신규","-","",""
"16896","서울특별시 중구 황학동","1173","1173","0000","신당 큐브스테이트","전세","22.1000","202602","11","23,200","0","3","2022","마장로 110","202604~202804","신규","-","",""
"16897","서울특별시 성북구 보문동4가","77-2","0077","0002","브라운홈스","월세","21.7700","202602","11","12,000","18","2","1972","보문로 78","202603~202803","신규","-","",""
"16898","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","월세","22.2000","202602","11","17,100","10","4","2017","마곡중앙5로 6","202603~202803","갱신","-","17,100","10"
"16899","서울특별시 양천구 목동","916","0916","0000","현대하이페리온","전세","187.6800","202602","11","180,000","0","1","2003","목동동로 257","202603~202803","갱신","-","150,000","0"
"16900","서울특별시 양천구 목동","909-4","0909","0004","향도 드림네스트","월세","26.0000","202602","11","1,000","75","10","2004","목동동로 437","202602~202702","신규","-","",""
"16901","서울특별시 은평구 진관동","66","0066","0000","은평뉴타운 꿈에그린","월세","19.8400","202602","11","1,000","65","14","2018","진관3로 33","202602~202702","신규","-","",""
"16902","서울특별시 강서구 마곡동","793-4","0793","0004","엘리안","월세","22.2300","202602","11","1,000","70","9","2015","강서로 409","202602~202702","신규","-","",""
"16903","서울특별시 강남구 자곡동","655","0655","0000","강남 푸르지오시티 2차(PRUGIO CITYⅡ)","월세","21.8700","202602","11","2,000","67","9","2014","자곡로 192","202602~202702","신규","-","",""
"16904","서울특별시 강서구 마곡동","784-3","0784","0003","스카이오피스텔","월세","17.5200","202602","11","5,000","38","2","2016","강서로 451","202603~202703","신규","-","",""
"16905","서울특별시 강서구 마곡동","793-3","0793","0003","마곡에비앙","월세","18.9700","202602","11","500","61","2","2015","강서로 411","202603~202703","신규","-","",""
"16906","서울특별시 강남구 역삼동","606","0606","0000","역삼 노블루체 언주","월세","13.9900","202602","11","1,000","120","9","2021","봉은사로 174","202602~202702","신규","-","",""
"16907","서울특별시 강남구 역삼동","603-5","0603","0005","더스위트캐슬","월세","20.6100","202602","11","1,000","115","10","2015","봉은사로 138","202602~202702","신규","-","",""
"16908","서울특별시 은평구 진관동","73","0073","0000","웅신 미켈란의 아침","월세","19.0600","202602","11","1,000","52","3","2017","진관2로 15-8","202603~202703","갱신","-","10,500","15"
"16909","서울특별시 서대문구 합동","117","0117","0000","충정로대우디오빌","월세","29.2500","202602","11","18,000","35","6","2006","서소문로 37","202602~202702","신규","-","",""
"16910","서울특별시 은평구 진관동","73","0073","0000","웅신 미켈란의 아침","월세","19.0600","202602","11","1,000","51","3","2017","진관2로 15-8","202603~202703","갱신","-","10,500","15"
"16911","서울특별시 은평구 진관동","73","0073","0000","웅신 미켈란의 아침","월세","19.0600","202602","11","1,000","62","9","2017","진관2로 15-8","202602~202702","신규","-","",""
"16912","서울특별시 은평구 진관동","73","0073","0000","웅신 미켈란의 아침","월세","19.0600","202602","11","1,000","50","3","2017","진관2로 15-8","202603~202703","갱신","-","1,000","48"
"16913","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","월세","22.2000","202602","11","3,000","73","6","2017","마곡중앙5로 6","202603~202703","신규","-","",""
"16914","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","월세","22.2000","202602","11","500","73","10","2017","마곡중앙5로 6","202604~202704","갱신","-","500","70"
"16915","서울특별시 강서구 마곡동","776","0776","0000","마곡 파크뷰 대방디엠시티 오피스텔","월세","21.2500","202602","11","1,000","75","14","2019","마곡동로10길 23","202602~202702","갱신","-","1,000","73"
"16916","서울특별시 양천구 신정동","1290-4","1290","0004","신정동대우미래사랑5차","월세","97.7900","202602","11","10,000","140","11","2004","신정로13길 3","202604~202804","신규","-","",""
"16917","서울특별시 양천구 신정동","1290-4","1290","0004","신정동대우미래사랑5차","전세","75.0900","202602","11","26,600","0","12","2004","신정로13길 3","202603~202803","갱신","사용","25,350","0"
